997,插线板,泰州,火灾 起火 短路,男子家中插线板老化引发火灾 全部家当被烧光,http://js.news.163.com/taizhou/18/0327/09/DDT5IILL04248EAB.html
824,插线板,泉州,火灾 截肢 烧伤,插线板起火引发火灾 十月大女婴严重烧伤双足截肢,http://sh.qihoo.com/pc/9765a5ffecff645de?sign=360_e39369d1
1177,热水器,莆田,漏电,漏电热水器 是假阿里斯顿,http://news.163.com/16/0913/17/C0S3QEUK00014AEE.html
1000,电熨斗,"",起火 过热 燃烧,消防提示安全使用电熨斗,http://sh.qihoo.com/pc/2s1cnyvoj35?sign=360_e39369d1
15136,微波炉,韶关,爆炸 火灾 烫伤,双皮奶突然爆炸 双皮奶会爆炸只因对这个操作没注意,https://consumer.gucheng.com/201804/3392227.shtml
15137,微波炉 保温杯 冰箱,上海,爆炸 细菌 腹泻,酸奶变“炸弹”炸伤女孩眼睛！这些食物会爆炸？,http://ent.timedg.com/2017-09/20/20624804.shtml
15138,微波炉 高压锅,武汉,碰撞 爆炸,・武汉消防提醒：生活中请勿忽视这些“炸弹”！,http://ctdsb.cnhubei.com/html/ctdsb/20170926/ctdsb3176822.html
15139,热水器,"",漏电,热水器哪个牌子好,http://www.abi.com.cn/news/htmfiles/2017-8/189657.shtml
1179,热水器,"",漏电 触电 电击,燃气热水器为什么会漏 电燃气热水器不用电却漏电分析【详解】,http://g.pconline.com.cn/1034/10347871.html
15140,微波炉,"",爆炸,微波炉受潮易出故障,http://news.eastday.com/eastday/13news/auto/news/society/20170923/u7ai7112010.html
1150,热水器 微波炉 冰箱,昭通,爆炸 火灾 漏电,家电事故频发 超期服役的家电是罪魁祸首,http://tech.sina.com.cn/e/2018-04-24/doc-ifzqvvsa1971489.shtml
15141,微波炉,太原,爆炸,微波炉热熟鸡蛋 为什么食用时会爆炸,http://news.163.com/17/1012/04/D0H62E4P00018AOP.html
1213,微波炉,凉山州,爆炸 火灾 起火,荣事达空气能让您轻松的打开市场,http://www.ls520.net/
1183,油烟机,福州,火灾 起火 着火,做早饭时按了下抽油烟机开关　刚装修的新家烧了(图),http://news.163.com/14/0629/15/9VTR8EAD00014AEE.html
1184,电源 灶台 空调,"",起火 着火,为什么“空开”没跳闸倒突然起火了？,http://news.ifeng.com/gundong/detail_2012_08/14/16776345_0.shtml
15142,电脑,上海,起火 火灾,视频｜装载电脑配件集卡起火 幸无人员伤亡,http://news.sina.com.cn/o/2018-03-03/doc-ifyrztfz7113470.shtml
1186,电动车 空调 灭火器,长沙,急救 起火 爆炸,开关站爆炸起火多个小区停电,http://news.163.com/16/0826/10/BVCU3UBN00014Q4P.html
15143,电子烟,达州,爆炸 火灾 死亡,美国首例 电子烟爆炸起火 男子被烧死,http://sh.qihoo.com/pc/9776a0b376ba57c88?sign=360_e39369d1
15144,"",南通,抢救 死亡,"未设护栏工人跌进油池身亡 启东公司法定代表人获刑，南通网-中国南通主流新闻资讯门户",http://www.zgnt.net/content/2018-04/21/content_2566068.htm
1005,笔记本,"",爆炸 火灾 燃烧,惠普笔记本夜间充电时爆炸 一办公室被烧毁,http://tech.caijing.com.cn/20180327/4425454.shtml
1003,电池 笔记本,"",爆炸 火灾 燃烧,惠普笔记本夜间充电时爆炸 锂电池安全成隐患,http://sh.qihoo.com/pc/91c1bb442a8b914ed?sign=360_e39369d1
1004,笔记本,"",爆炸 燃烧 起火,惠普笔记本深夜突然爆炸！吓懵了,http://sh.qihoo.com/pc/965340c6dedbabfd8?sign=360_e39369d1
15145,开关 插座 插头,北京,着火 触电,存在着火隐患 36种墙壁开关插座插头退出市场,http://news.163.com/09/0831/22/5I33FC9L000120GR.html
817,电磁炉,"",着火 起火,电磁炉着火 众邻居心惊 厨房用电安全勤防范,http://sh.qihoo.com/pc/9487592acc27ceda1?sign=360_e39369d1
1188,电池 燃气灶,北京,起火 着火,北京2022年冬奥会、冬残奥会会徽发布,https://heilongjiang.dbw.cn/system/2014/10/10/056040699.shtml
820,电线 灭火器 电磁炉,重庆,火灾 起火 烫伤,实验｜油锅起火！谁才是“灭火利器”？选好方法、预防为先！,http://sh.qihoo.com/pc/96fb3678eb24446cb?sign=360_e39369d1
865,插座,广州,着火 起火 火灾,广东一民宅起火母子受伤 疑因插座起火烧到衣物,http://society.people.com.cn/n/2014/1230/c136657-26300658.html
542,"",台中,噪音 短路,順光推陶瓷電暖器 網路暢銷,http://www.chinatimes.com/print/newspapers/20180202000486-260210
15146,手机,广州,着火 短路 火灾,民居疑因手机充电短路着火 保安独闯火屋勇救三妇孺,http://gd.sina.com.cn/news/2017-10-11/detail-ifymrcmn0154673.shtml
15147,电熨斗,温州,起火,温州市区一17层业主家起火 可能与电熨斗有关,http://zj.qq.com/a/20170903/165240.htm
1191,熨斗,"",火灾,谢霆锋用熨斗烫头被称炫酷 消防:极易引发火灾,http://news.sina.com.cn/s/2018-02-06/doc-ifyremfz6116923.shtml
1248,电熨斗,"",急救 起火 火灾,纽约民宅失火殃及隔壁华人家庭 撤离及时幸无伤亡,http://www.chinanews.com/hr/2015/03-26/7161377.shtml
15878,灯泡,"",爆炸,欲霸爆炸事故频发劣质灯泡多惹祸,http://v.huanqiu.com/china/201304/20130402095317.shtml
1480,面膜,青岛,"",敷韩束面膜致脸过敏市民讨说法 商家：先做鉴定,http://m.sohu.com/a/67137513_102894/?pvid=000115_3w_a
15879,面膜,杭州,窒息 溃疡 感染,26岁帅小伙网购面膜治痘 致私处溃烂险没命,http://news.163.com/17/0913/20/CU86E4MS0001875P.html
15880,电脑,"",爆炸,[说天下]办公座椅突然爆炸 击穿电脑机箱,http://news.cctv.com/2017/10/29/VIDECWfSZZKARXuX8Q2m0eVg171029.shtml
1489,电脑,"",爆炸,[原创] 天气热、请注意你的平板电脑、好危险、还好没有爆炸。,http://news.eastday.com/eastday/13news/auto/news/society/u7ai4216179_K4.html
15881,电脑 手机,"",爆炸,登录 × 登录 下次自动登录 忘记密码 立即注册 使用合作网站账号登录,http://news.cntv.cn/2014/01/19/VIDE1390091524831939.shtml
15882,电脑,合肥,裂 爆炸,太可怕！网友新买气压椅突然爆炸：电脑机箱被炸裂,http://tech.ifeng.com/a/20171028/44734023_0.shtml
15883,"","",爆炸,微信泡泡大爆炸怎么玩？玩法技巧攻略详解,http://g.pconline.com.cn/x/1118/11180356.html
1492,电脑,"",燃烧 爆炸 火灾,电脑突然冒烟着火 扑救不当引发爆炸,http://www.cnjxol.com/xwzx/jxxw/jxshxw/content/2013-09/09/content_2894163.htm
1481,"",宁波,爆炸,iPad充电冒烟 男子泼茶后爆炸：零件到处都是,http://tech.163.com/16/1208/09/C7OMP1UU00097U7T.html
1482,电脑,合肥,过热 爆炸,后怕，电脑椅竟然“爆炸”零件横飞，电脑的主机都被撞穿,http://j.jxnews.com.cn/p/20171028/392633.html
1494,电脑 笔记本,"",爆炸,笔记本电脑充电一整夜 突然爆炸火星四溅烧毁办公室,http://op.inews.qq.com/m/20180406V0VPEI00?refer=100000355&chl_code=ssh&h=0
15884,"","",爆炸,微信泡泡大爆炸黑色/彩虹色小球作用及使用技巧,http://g.pconline.com.cn/x/1118/11180446.html
1483,电脑,运城,爆炸,山西球状闪电闯进办公楼：不到1秒炸毁5电脑,http://tech.sina.com.cn/d/2014-08-09/08339544587.shtml
15885,手机 电脑 电池,杭州,刺 爆炸,“小米”放在口袋里 爆炸“非质量问题”？,http://www.xinhuanet.com/tech/2018-05/10/c_1122813362.htm
15886,"","",爆炸,微信泡泡大爆炸怎么得高分？高分技巧汇总,http://g.pconline.com.cn/x/1118/11180358.html
1485,电脑 显示器,济南,火灾 爆炸 燃烧,电脑显示器爆炸引发家庭火灾(图),http://news.163.com/14/0217/14/9L9T4F4R00014AED.html
1486,电脑,合肥,爆炸 死亡 昏迷,屁股下藏雷!网友称办公座椅突然爆炸 击穿电脑机箱,http://news.163.com/17/1028/01/D1Q135IA0001875P.html#sns_weibo
15887,小太阳,洛阳,着火 起火 火灾,进入冬季，暖宝宝、小太阳成送暖的“热宠”有时也会“发火”,http://china.huanqiu.com/hot/2015-12/8104027.html
1505,手机 充电器,"",爆炸,网友称用iPad充电器充iPhone 结果手机爆炸,http://digi.tech.qq.com/a/20170224/023594.htm
1507,手机 充电器,大连,爆炸 短路,大连：通宵给手机充电 充电器突然爆炸,http://liaoning.nen.com.cn/system/2015/12/09/018697203.shtml
1508,充电器,鞍山,起火 爆炸,鞍山：充电器爆炸 幸好没大事（图）,http://liaoning.nen.com.cn/system/2015/11/23/018648110.shtml
1509,充电器,潍坊,爆炸 火灾 起火,插排上充电器爆炸导致火灾,http://news.163.com/16/0910/13/C0JUFN6A00014SEH.html
1523,手机,潍坊,爆炸 脱落 短路,iPhone6手机充电中爆炸 原来因为这样东西是山寨品,http://sd.sina.com.cn/news/2017-12-07/detail-ifypnyqi1526188.shtml
1510,充电器,"",爆炸,华为P10最新消息：华为P10闪存门事件之后，华为P10充电器爆炸了！华为P10又摊事了,http://www.elecfans.com/3g/news/20170503512821.html
1524,充电器,"",噪音 爆炸,苹果iPhone 6 Plus又爆炸：原装充电器,http://www.cnmo.com/news/559365.html
1525,电池,烟台,着火 损伤 爆炸,三星note4充电时电池爆炸 烟台男子经历惊魂一幕,http://www.dzwww.com/shandong/sdnews/201610/t20161009_14994387.htm
1511,充电器,"",爆炸,三星S6 edge+充电时突然爆炸：充电器亮了,http://news.candou.com/665931.shtml
1512,充电器,哈尔滨,爆炸 触电 火灾,太心疼！山寨充电器炸断12岁男孩4根手指,http://mobile.qudong.com/article/359337.shtml
1513,充电器,"",烧伤 爆炸,美国三星S7 Edge被曝充电时爆炸:充电器为原装,http://mobile.163.com/16/1023/11/C42E1PG500118017_mobile.html
1514,充电器,承德,爆炸,廉价充电器爆炸 承德小伙儿手被炸黑,http://cd.hebnews.cn/2015-12/09/content_5213482.htm
15888,手机 充电器,太原,着火 爆炸 火灾,社区消防讲座主题很贴近：手机充电器着火爆炸怎么办,http://3g.163.com/news/article_cambrian/D9CDTRHA00018AOP.html#qd=cambrian
1528,充电器,达州,爆炸 起火 着火,美国再曝iPhone6Plus充电时爆炸:充电器没受影响,http://news.163.com/17/0207/14/CCM6VCML0001899N.html
1515,充电器,"",爆炸 短路 着火,大学生买了个杂牌充电器 凌晨充电突然爆炸,http://society.people.com.cn/n/2015/0601/c136657-27087164.html
1517,电动车 电池 充电器,"",爆炸 短路 燃烧,男子用他人电动车充电器充电 电池突然爆炸被炸伤,http://henan.qq.com/a/20160712/028232.htm
15889,充电器 手机 插座,"",爆炸,西藏商报数字报刊,http://epaper.chinatibetnews.com/xzsb/html/2015-08/12/content_639372.htm
1518,充电器,"",爆炸,Note7 第二次爆炸，官方提醒请使用原装充电器,http://www.igao7.com/news/201608/PvnqINc9l2bsb2yp.html
1529,手机 充电器,"",爆炸,[都市零距离]手机充电器爆炸 炸断男孩仨手指,http://news.cctv.com/2016/09/02/VIDEgFYLOD6Bg5dL9dXwWwxo160902.shtml
15890,充电器,"",爆炸 死亡 漏电,充电器又惹祸？香港发生首宗iPhone6 Plus爆炸事件,https://www.ithome.com/html/iphone/161012.htm
1520,充电器,"",爆炸 触电 火灾,充电器不拔爆炸引燃卧室|my399.com,http://news.my399.com/local/content/2016-01/07/content_1743569.htm
15891,充电器,"",爆炸,非原装充电器酿祸：三星Galaxy Note7无辜爆炸背锅,http://news.candou.com/702366.shtml
1530,手机 充电器,长春,过热 爆炸 短路,提醒|手机充电器居然爆炸了! 这个习惯你也有！(组图),http://news.163.com/15/1212/11/BAKN9OED00014SEH.html
1521,充电器,太原,爆炸 短路 死亡,法媒：硅谷公司开发电磁波充电器_《参考消息》官方网站（全文）,http://news.163.com/17/0920/20/CUQ7G7SR00018AOQ_all.html
15892,手机 充电器,河源,火灾 爆炸 短路,邵阳男子长期不拔手机充电器 导致家中引发火灾,http://hunan.sina.com.cn/zimeiti/2018-04-23/detail-ifznefki0169702.shtml?qq-pf-to=pcqq.group
1301,电线,吉安,火灾 短路 燃烧,永丰：电线短路引燃油垢 民警消防齐心灭火,http://jxja.jxnews.com.cn/system/2017/10/24/016493552.shtml
1548,电线,重庆,爆炸 短路 疲劳,轿车疑因电线短路在滨江路自燃 被烧面目全非,http://cq.qq.com/a/20171212/023810.htm
1549,电动车,台州,起火 短路 火灾,疑因电动车充电时短路 市中区双龙庄5层小楼半夜浴火,http://news.e23.cn/jnnews/2018-01-22/2018012200031.html
15893,电线,"",起火 短路,台湾车祸原因初判：电线短路,http://news.163.com/16/0722/04/BSI65TQ600014SEH.html
15894,电线,东营,起火 短路 火灾,电线短路 快速公交起火,http://news.163.com/16/0821/01/BUV4NNVV00014AED.html
751,电线,郑州,起火 短路,郑州一小区电线浸水短路起火 巡防队员及时发现扑灭,http://henan.qq.com/a/20171002/013578.htm
1551,电线,"",爆炸 短路,鸟窝造成短路 引燃电线杆,http://www.dltv.cn/news/content_18176.shtml
15895,电线,"",短路 漏电 起火,电线短路起火祖孙三人殒命,http://news.163.com/16/0823/15/BV5NNE1U00014SEH.html
15896,电线,深圳,火灾 短路 着火,南澳渔船半夜突发大火 起火原因疑似驾驶室电线短路,http://city.shenchuang.com/city/20171119/677771.shtml
750,电线,"",短路 火灾 起火,五月天演唱会着火电线短路无人员伤亡 申花或可如常迎亚冠,http://news.e23.cn/yule/2017-12-04/2017C0400191.html
15897,电线,"",短路,在建工地电线短路 电光四射烟雾弥漫,http://op.inews.qq.com/m/20180406V0X0Y900?refer=100000355&chl_code=ssh&h=0
15898,电线,"",火灾 着火 短路,点赞，阳台电线短路着火，保安爬梯搭水灭火,http://news.dayoo.com/guangzhou/201709/25/152263_51817378.htm
15899,油烟机,河北区,起火 短路,抽油烟机短路残油起火酿出险情,http://news.sohu.com/20060703/n244063557.shtml
15900,"",合肥,感染 出血 器官,扎耳洞最好去医院 合肥女大学生小饰品店扎耳洞感染流脓,http://365jia.cn/news/2016-02-24/13E6FD06FB0F7149.html?13a4eb85a8
427,电暖器,济南,起火 着火 火灾,化妆品检出重金属 国际大牌唇膏被查出砷、汞等重金属,http://news.e23.cn
427,电暖器,济南,起火 着火 火灾,多品牌化妆品检出重金属 均在国家标准规定范围内,http://news.e23.cn
15901,开关 灭火器,营口,"",高温难耐！汽车也受不了 刚进收费站就自燃,http://auto.sina.com.cn/news/qw/2017-07-18/detail-ifyiakwa4467261.shtml
1591,香水 灭火器 打火机,绍兴,短路 火灾 爆炸,汽车动不动就烧成渣 自燃现象不得不预防,http://auto.qq.com/a/20170301/017134.htm
1575,灭火器,"",起火 短路,“的士”加气时突然自燃 当班员工处变不惊及时处理将火扑面,http://www.aihami.com/a/news/society/183085_2.html
1593,打火机 灯泡 香水,长沙,短路 燃烧 爆炸,你的汽车为什么会自燃？看工程师怎么说,http://auto.sohu.com/20150601/n414240295.shtml
1594,电池 灭火器 毛巾,沈阳,起火 短路 燃烧,沈阳：256公交自燃 市民抡锤砸车救火,http://ln.ifeng.com/news/detail_2015_05/08/3872257_0.shtml
1581,电池,厦门,短路 火灾 燃烧,UPS电池自燃 造成损失责任谁负,http://info.electric.hc360.com/2009/10/16120093201.shtml
15902,开关 打火机 电机,"",火灾 短路 脱落,冬季干燥 谨防车辆自燃,https://www.iautos.cn/news/newscontent.asp?newsid=67264
1584,打火机 灭火器 香水,柳州,起火 爆炸,柳州潭中高架桥一小车自燃 现场火光冲天(图),http://gx.sina.com.cn/news/2016-09-06/detail-ifxvqctu6334878.shtml
1589,电池,"",脱落,炎炎夏日即将到来，防止爱车自燃的五个坚持你做了么？,http://op.inews.qq.com/m/20180515A0V84C00?refer=100000355&chl_code=kb_news_driver&h=0
15903,打火机 灯泡 香水,"",短路 燃烧 爆炸,我的车有可能自燃吗？那得看看这个了！,http://m.maiche.com/news/detail/869115.html
15904,热水器,重庆,火灾 短路,热水器老化自燃引发火灾-,http://news.sohu.com/20070112/n247564788.shtml
1602,燃气灶,"",火灾 起火 爆炸,燃气灶具使用不当引发火灾,http://jhwcw.zjol.com.cn/wcnews/system/2016/11/22/020894150.shtml
1603,高压锅 燃气灶 电线,长沙,起火 火灾 短路,主妇出门忘关火 烧坏灶具酿火灾,http://news.163.com/13/1024/15/9BV9LVV800014AEE.html
1623,燃气灶,"",爆炸,新燃气灶使用时爆炸 钢化玻璃全炸碎所幸无人员伤亡,http://zaozhuang.dzwww.com/news/zznews/201511/t20151127_13404200.htm
1008,燃气灶,广州,火灾 中毒 爆炸,【博燃警示】这些燃气灶存致命缺陷！召回！（附缺陷图片）,http://m.sohu.com/a/161935890_360037/?pvid=000115_3w_a
15905,烤箱,"",爆炸 火灾,美国北加州一大型监狱发生爆炸 至少11人受伤,http://www.chinanews.com/gj/2013/12-18/5632829.shtml
1630,烤箱,沈阳,起火 爆炸,沈阳一居民楼发生爆炸 邻居称主人在做化学实验,http://news.163.com/06/0511/06/2GQSILD000011229.html
1632,烤箱 微波炉 电源,北京,爆炸,做栗子方法不当会爆炸 是真的吗？,http://news.ifeng.com/a/20151222/46787046_0.shtml
1637,打火机 香水 电池,亳州,爆炸 燃烧 起火,碳酸饮料暴晒两小时后爆炸 高温天这些物品别放车里,http://www.ahwang.cn/anhui/20170720/1659950.shtml?weqreqreqr
1638,烤箱,北京,毒 爆炸,老板电烤箱被曝出现爆炸事故 消费者称设计有缺陷,http://news.cntv.cn/20120816/106027.shtml
1639,烤箱,西安,着火 爆炸,西安一写字楼二楼发生爆炸 疑似由烤箱爆炸引起,http://www.chinanews.com/sh/2013/10-24/5419750.shtml
2161,烤箱,北京,毒 爆炸,老板电烤箱爆炸 消费者指存安全设计缺陷,http://tech.hexun.com/2012-08-15/144764137.html
1641,烤箱,西安,爆炸,用烤箱做栗子方法不当会爆炸？记者实测：真会爆炸,http://news.163.com/16/0131/18/BEM9HNQ200014AEE.html
15906,烤箱,"",跌落 爆炸,残忍：iPhone6跟火鸡的4小时烤箱之旅,https://www.ithome.com/html/iphone/114963.htm
1634,烤箱,海口,爆炸,网购电烤箱使用两月突爆炸,http://tech.hexun.com/2013-05-19/154271076.html
1635,烤箱,"",爆炸,[是真的吗]用烤箱做栗子方法不当易爆炸？,http://jingji.cntv.cn/2015/12/19/VIDE1450528924101167.shtml
15907,暖手宝,潍坊,爆炸,更多 >> 博客劲爆点,http://news.cntv.cn/20111217/120252.shtml
1667,电线,西安,电击,西安暴雨邓六路电线浸水 母子遭电击双双身亡,http://news.hsw.cn/system/2017/0728/855347.shtml
15908,充电器,"",爆炸 起火 短路,出租屋爆炸起火 又是充电器惹祸？,http://scitech.people.com.cn/n/2013/1224/c1007-23936556.html
1675,手机 充电器,"",起火,苹果侧目！少女最新iPhone整晚充电起火：结果悲剧,http://tech.ifeng.com/a/20161121/44497293_0.shtml
1261,手机 充电器,常德,火灾 短路 起火,手机充完电不拔充电器，隐患不小(图),http://news.163.com/15/0112/11/AFONPVG500014Q4P.html
1676,手机 充电器,"",起火 着火 火灾,居民家中起火沙发电视被毁 疑是手机充电器惹祸,http://society.people.com.cn/n/2014/0811/c136657-25443681.html
15909,充电器,潍坊,爆炸 火灾 起火,"插排上充电器爆炸导致火灾 家中着火时，户主不在家",http://news.ifeng.com/a/20160910/49950092_0.shtml
1679,电池 充电器,"",起火 燃烧 碰撞,2016年刚来 一辆特斯拉Model S充电时起火,http://tech.163.com/16/0103/13/BCDL5K0J000915BD.html
1680,电动车 电池 充电器,"",短路 起火 着火,盘点电动车起火的十大根源，你还敢买劣质电池和充电器吗？,http://auto.ifeng.com/xinnengyuan/20160917/1066386.shtml
15910,充电器,上海,爆炸 起火 着火,美国再曝iPhone6Plus充电时爆炸 充电器没受影响起火原因未知,http://www.aihami.com/a/dangjian/lingdao/186432_2.html
1681,充电器,潮州,火灾 起火 触电,潮州春荣花园住宅起火原因：疑充电器久插不拔,http://cz.southcn.com/content/2016-04/26/content_146646283.htm
15911,手机,"",短路 爆炸 起火,充电时可以玩手机吗？会怎样？为什么会起火爆炸？,http://www.mnw.cn/news/digi/772670.html
1686,手机 充电器,武汉,起火 火灾 短路,业主家中主卧被烧 疑因未拔手机充电器引发火灾,http://hb.qq.com/a/20170923/033715.htm
15912,电动车,贵港,起火 火灾 着火,电动车为何起火?这些贵港人应该知道！,http://3g.163.com/news/article/DH1P3ICA04408DD3.html
1687,电动车 充电器,"",短路 火灾 漏电,教您五招防范电动车起火 行驶中充电器不要放车上,http://news.gxnews.com.cn/staticpages/20140228/newgx530fbdb8-9751307.shtml
15913,取暖器 灭火器 毛巾,深圳,火灾 短路 漏电,消防专家提醒：春节防火切莫大意---深圳特区报,http://sztqb.sznews.com/html/2017-01/26/content_3717630.htm
1695,"","",漏电 火灾 触电,国网安平县供电公司排查漏电保护器保障农村用电安全,http://power.hebnews.cn/2018-02/13/content_6780641.htm
1718,吹风机,合肥,急救 爆炸,合肥：吹风机爆炸点燃客厅 女子手被炸伤撒腿就跑,http://news.ifeng.com/a/20150517/43773202_0.shtml
1708,吹风机,"",急救 爆炸,吹风机突然发生爆炸 火苗引燃整个客厅​,http://news.to8to.com/article/102183.html
1713,吹风机,哈尔滨,起火 爆炸,哈尔滨松浦观江国际一居民用吹风机忘断电 致家中爆炸,http://house.hexun.com/2014-11-24/170723175.html
1719,电吹风,儋州,爆爆炸 爆炸,男子怀疑遭前同事举报 电吹风改成爆炸物将其炸伤,http://www.chinanews.com/fz/2013/10-21/5404922.shtml
1720,电吹风,"",烧伤 燃烧 爆炸,6名小孩用电吹风给氢气球充气 发生爆炸房屋严重受损,http://news.163.com/15/0428/10/AO9GL6QB00014AEE.html
1721,电吹风 插头,柳州,着火 爆炸 火灾,男子没拔电吹风插头 “发火”引爆旁边发胶,http://news.gxnews.com.cn/staticpages/20170902/newgx59a9f5ab-16493521.shtml
15914,"","",窒息 卡住 死亡,脖子卡在护栏内孕妇窒息身亡,http://news.163.com/16/0330/05/BJCOQ2QO00014Q4P.html
15915,"","",窒息 卡住 死亡,孕妇被护栏卡住窒息死亡,http://ah.people.com.cn/n2/2016/0330/c358314-28041392.html
1734,冰柜,济南,起火 短路,"围起高压铁塔，摆上俩冰柜(图)",http://news.163.com/15/0603/18/AR73R8LQ00014AED.html
1742,手机 电池 充电器,潍坊,爆炸 短路 触电,充电时通话小心惹电上身 山东潍坊一男子不幸触电身亡,http://www.dzwww.com/shandong/sdnews/201705/t20170525_15962653.htm
1741,手机,"",短路 爆炸 损伤,浅谈手机爆炸事件 如何正确使用锂电,http://tech.hexun.com/2013-02-07/151046859.html
15916,电线 灭火器 电源,大连,触电 火灾 着火,家用电器起火应先断电再灭火,http://news.163.com/11/1010/01/7FVEL2I300014AED.html
15917,开关 灭火器 毛巾,"",火灾 起火 燃烧,不要总等出了事才关注！天干物燥，这些“干货”请收下！,http://op.inews.qq.com/m/20171025B09P7200?refer=100000355&chl_code=city36&h=0
15918,电动车 电池 电线,广州,火灾 燃烧 起火,天干物燥，这些“干货”请收下,http://op.inews.qq.com/m/20171020A0ARM800?refer=100000355&chl_code=kb_location_guangzhou&h=0
1788,电池,武汉,爆炸 短路 起火,不要以为只有三星的电池会炸：全行业都在提高电池能量密度,http://news.163.com/16/0923/20/C1M3LDJI00014SEH.html
1789,电池 电动车 插座,"",短路 爆炸 漏电,别再疯转了 这些夏季电动汽车使用误区,http://yp.xcar.com.cn/201705/news_1976114_1.html
15919,手机,伊犁,爆炸 漏电 触电,24岁女孩充电玩手机触电身亡 脚发黑两手有洞,http://news.yntv.cn/content/18/201506/15/18_1098738.shtml
1744,电动车 电池,深圳,火灾 短路 漏电,报废电动车电池短路漏电引交警扣车场大火 浓烟冲天似大片,http://www.takefoto.cn/viewnews-1201614.html
1794,电线,"",短路,"“白盒子”上岗，“假短路”不停车 - 齐鲁晚报数字报刊",http://epaper.qlwb.com.cn/qlwb/content/20130129/ArticelQ05003FM.htm
15920,烘干机 空调 毛巾,深圳,起火 火灾,深圳宝安美容院员工过失 引发火灾被拘留,http://www.gdga.gov.cn/jwzx/gdjx/szsj/201702/t20170209_785115.html
15921,灭火器,"",跌落 爆炸,车载灭火器遇高温会爆炸？合格产品连晒7天没啥事！(组图),http://news.163.com/15/0928/14/B4JTRNUB00014Q4P.html
15922,灭火器,郑州,起火 爆炸 着火,即将进入汽车自燃高发期你车上的灭火器过期了吗？(组图),http://news.163.com/15/0418/10/ANFPUL5G00014Q4P.html
15923,灭火器,杭州,爆炸,您当前的位置 ：浙江在线 > 浙江新闻 > 浙江纵横 > 杭州 正文,http://zjnews.zjol.com.cn/system/2015/05/10/020644142.shtml
15924,灭火器,"",爆炸 火灾,网友留言：家用灭火器过期，谁来专业处理回收？,http://www.gov.cn/hudong/2017-07/16/content_5210835.htm
15925,灭火器,南充,爆炸 损伤 死亡,男子50岁生日前一天因报废灭火器爆炸不治身亡,http://news.youth.cn/sh/201504/t20150414_6578261.htm
15926,灭火器,"",爆炸 燃烧 死亡,粉尘极易爆炸 灭火器万万不可用！,http://kid.qq.com/a/20151029/021578.htm
15927,灭火器,武汉,起火 爆炸,爱车最好配灭火器 车主担心放在车里会爆炸,http://www.chinadaily.com.cn/hqgj/jryw/2012-08-19/content_6763074.html
15928,灭火器,南昌,爆炸 烧伤 火灾,液化气罐爆炸致1家4口特重烧伤 邻居火海中抢出罐,http://www.chinanews.com/sh/2018/05-08/8508635.shtml
15929,手机 灭火器,温州,起火 爆炸,汽车街头突然自燃伴随小爆炸 两猛男挺身灭火,http://zj.qq.com/a/20180528/002805.htm
15930,灭火器,"",爆炸 死亡 损伤,废旧灭火器爆炸 一人身亡,http://news.163.com/15/0414/06/AN522VGS00014AED.html
15931,电池 灭火器,"",着火 过热 爆炸,消除爆炸隐患 内置“灭火器”的锂电池问世,http://www.xinhuanet.com/world/2017-01/18/c_129450840.htm
15932,灭火器,哈尔滨,爆炸,灭火器突然爆炸 14岁男孩被炸身亡,http://www.cnr.cn/newscenter/native/gd/20160609/t20160609_522362216.shtml
15933,灭火器,内江,裂 爆炸,网购车载灭火器爆炸 内江车主索赔 1 万元(图),http://news.163.com/13/0624/05/9244A8BE00014Q4P.html
15934,灭火器,天水,爆炸,天水：超年限灭火器“睡”床头 宾馆被罚5000元,http://news.163.com/14/1115/09/AB36SNVE00014AED.html
15935,灭火器,"",着火 崩 爆炸,车载灭火器竟成“炸弹” 幸好爆炸时车里没有人,http://news.163.com/14/0604/00/9TRSEKAM00014Q4P.html
15936,灭火器,"",碰撞 裂 爆炸,大马华裔青年焊接灭火器裂痕 受热膨胀遭炸伤(图),http://www.chinanews.com/hr/2015/01-26/7004259.shtml
15937,手机 灭火器,"",爆炸,登录 × 登录 下次自动登录 忘记密码 立即注册 使用合作网站账号登录,http://news.cntv.cn/2014/03/21/VIDE1395363242186748.shtml
15938,手机 电池 灭火器,"",起火 爆炸 短路,自带灭火器电池：手机爆炸防范于“未燃”,http://tech.ifeng.com/a/20170119/44533992_0.shtml
15939,灭火器,"",起火 爆炸 短路,两辆公交被拦下出租车也主动灭火,http://epaper.qlwb.com.cn/qlwb/content/20161123/ArticelA08002FM.htm
15940,灭火器,"",火灾 燃烧 起火,在选择灭火器时应考虑灭火器的灭火效能和通用性,http://www.qhbtv.com/inews/50509673.html
1807,热水器,"",漏电 短路 火灾,奇怪！好端端的电热水器突然自燃 大功率电器使用养护应引起重视,https://zj.zjol.com.cn/news/766897.html
1809,热水器,南宁,电击 短路,电热水器夺走两命　厂家协议赔偿35万多元,http://news.cctv.com/society/20081016/103292.shtml
1810,电线 热水器,广州,漏电 短路 触电,花甲老人洗澡触电身亡 系电线短路致热水器漏电,http://society.people.com.cn/n/2014/0814/c136657-25466023.html
1812,热水器,"",短路,电热水器频繁断电不节能,http://www.xinhuanet.com/local/2017-04/17/c_129542617.htm
